City_ID,City,Country,Max Temp,Description,Lat,Lng,Humidity,Cloudiness,Wind Speed
1388,Thomaston,US,72.09,clear sky,32.8882,-84.3266,57,0,3.44
1389,Cherepovets,RU,33.57,few clouds,59.1333,37.9,74,22,8.08
1390,Moramanga,MG,60.64,few clouds,-18.9333,48.2,99,24,2.68
1391,Chapada Dos Guimaraes,BR,71.26,scattered clouds,-15.4606,-55.7497,52,48,3.69
1392,Konskie,PL,42.19,broken clouds,51.1917,20.4061,66,71,6.17
1393,Piranshahr,IR,43.39,few clouds,36.701,45.1413,71,12,4.56
1394,Pudozh,RU,33.15,clear sky,61.8099,36.5345,75,5,1.16
1395,Gogrial,SS,83.16,overcast clouds,8.5332,28.1004,57,99,6.58
1396,Diffa,NE,87.24,few clouds,13.3154,12.6113,37,15,7.92
1397,Santa Flavia,IT,60.53,overcast clouds,38.085,13.5351,92,100,2.73
1398,Montague,US,58.37,clear sky,42.5356,-72.5351,23,0,6.53
1399,Deep River,CA,58.57,overcast clouds,46.1001,-77.4995,59,91,6.44
1400,Praia,CV,72.14,few clouds,14.9215,-23.5087,83,20,17.27
1401,Charlestown,AU,69.69,light rain,-32.95,151.6667,85,82,4.0
1402,Eydhafushi,MV,84.63,overcast clouds,5.1033,73.0708,70,100,19.3
1403,Rio Cuarto,AR,65.48,clear sky,-33.1307,-64.3499,77,0,0.0
1404,Ikom,NG,76.19,light rain,5.9667,8.7063,96,85,1.86
1405,Upala,CR,83.46,broken clouds,10.8979,-85.0145,71,78,3.13
1406,Jati,PK,80.44,clear sky,24.3539,68.2671,82,0,11.39
1407,De Aar,ZA,53.44,few clouds,-30.6497,24.0123,48,19,3.33
1408,Bonoua,CI,76.62,overcast clouds,5.2741,-3.595,86,88,3.36
1409,Demerval Lobao,BR,78.21,broken clouds,-5.3583,-42.6764,77,62,3.94
1410,Jinka,ET,63.21,broken clouds,5.65,36.65,85,63,2.48
1411,Konanur,IN,72.3,moderate rain,12.6264,76.0542,91,100,10.8
1412,Mazagao,BR,78.85,light rain,-0.115,-51.2894,98,99,3.49
1413,Fitionesti,RO,50.11,scattered clouds,45.9833,27.05,94,35,7.11
1414,Aktash,RU,25.95,clear sky,50.3,87.7333,57,1,1.57
1415,Ntungamo,UG,62.73,broken clouds,-0.8833,29.65,91,80,3.56
1416,Gamboma,CG,73.35,scattered clouds,-1.8764,15.8644,91,43,1.97
1417,Westerland,DE,53.62,broken clouds,54.9079,8.3033,87,75,6.91
1418,Herndon,US,66.18,clear sky,38.9696,-77.3861,33,0,5.75
1419,Puerto Leguizamo,CO,73.94,broken clouds,-0.1934,-74.7819,97,60,1.23
1420,Scalea,IT,60.66,clear sky,39.813,15.7956,64,10,9.19
1421,Luau,AO,66.24,few clouds,-10.7073,22.2247,58,20,5.82
1422,Ludvika,SE,49.8,broken clouds,60.1496,15.1878,61,81,11.41
1423,Behbahan,IR,72.28,clear sky,30.5959,50.2417,19,0,7.78
1424,Troitskoye,RU,40.8,clear sky,52.9821,84.6757,47,0,8.28
1425,Verkhnyaya Inta,RU,27.77,light snow,65.9811,60.3094,97,100,6.93
1426,Marfino,RU,39.34,clear sky,55.7028,37.3822,74,0,11.18
1427,Mennecy,FR,64.69,clear sky,48.569,2.4438,82,0,3.44
1428,Saint-Jovite,CA,55.31,broken clouds,46.1186,-74.5966,61,54,4.59
1429,Kautokeino,NO,27.32,overcast clouds,69.0125,23.0412,96,97,2.3
1430,Esna,EG,82.8,overcast clouds,25.2934,32.554,14,85,16.98
1431,Ribas Do Rio Pardo,BR,71.87,clear sky,-20.4431,-53.7592,55,6,2.77
1432,Totma,RU,35.29,overcast clouds,59.9747,42.7642,79,100,10.25
1433,Villazon,BO,45.16,clear sky,-22.0866,-65.5942,26,0,5.55
1434,Safaga,EG,80.11,broken clouds,26.7292,33.9365,37,66,5.01
1435,Porbandar,IN,81.34,broken clouds,21.6422,69.6093,76,63,13.78
1436,Bekhtery,UA,55.78,overcast clouds,46.251,32.2927,73,86,9.55
1437,Bentiu,SS,82.17,overcast clouds,9.2333,29.8333,61,96,6.06
1438,Tobermory,CA,48.25,scattered clouds,45.2501,-81.6665,76,44,13.06
1439,Gerash,IR,60.94,clear sky,27.6652,54.1371,25,0,6.76
1440,Bali,ID,83.37,broken clouds,-8.5,115.0,88,68,7.27
1441,Baillif,GP,78.3,few clouds,16.0202,-61.7463,80,19,11.72
1442,Sturgeon Falls,CA,67.96,broken clouds,46.3646,-79.9326,60,84,6.91
1443,Dawlatabad,AF,68.34,overcast clouds,36.4141,64.9053,62,100,6.85
1444,Necocli,CO,79.79,overcast clouds,8.4234,-76.786,88,100,5.48
1445,Byumba,RW,57.4,overcast clouds,-1.5763,30.0675,92,95,2.73
1446,Dossor,KZ,49.69,light rain,47.5272,52.9811,85,100,27.42
1447,Benghazi,LY,62.76,clear sky,32.1167,20.0667,81,1,5.82
1448,Manaure,CO,87.01,scattered clouds,11.7751,-72.4445,64,45,11.18
1449,Marsaxlokk,MT,60.08,scattered clouds,35.8419,14.5431,94,40,8.05
1450,Ambikapur,IN,71.17,clear sky,23.1167,83.2,86,1,4.52
1451,Grootfontein,NA,47.77,clear sky,-19.5667,18.1167,71,0,3.44
1452,Bakel,SN,94.42,broken clouds,14.905,-12.4568,24,75,9.53
1453,Kaka,TM,60.91,scattered clouds,37.3482,59.6143,63,35,2.55
1454,Garowe,SO,83.77,overcast clouds,8.4054,48.4845,57,92,15.57
1455,Suleja,NG,74.88,overcast clouds,9.1758,7.1808,77,100,3.78
1456,Ierapetra,GR,64.15,scattered clouds,35.01,25.7353,69,43,5.99
1457,Murashi,RU,38.5,overcast clouds,59.3999,48.9615,91,97,9.66
1458,Saint-Louis,SN,77.68,overcast clouds,16.3333,-15.0,52,92,10.22
1459,Kyzyl-Suu,KG,57.0,clear sky,42.3414,78.0056,46,8,5.95
1460,Laurentides,CA,56.3,broken clouds,46.4334,-74.9826,57,52,4.41
1461,Niquelandia,BR,74.19,broken clouds,-14.4739,-48.4597,48,61,0.47
1462,Vero Beach,US,74.05,few clouds,27.6386,-80.3973,79,20,14.97
1463,Lodwar,KE,86.99,broken clouds,3.1191,35.5973,42,76,11.97
1464,Kromy,RU,36.19,broken clouds,52.6876,35.7667,74,77,8.12
1465,Jumla,NP,55.45,broken clouds,29.2747,82.1838,78,80,0.96
1466,Ibra,OM,80.42,clear sky,22.6906,58.5334,39,0,4.5
1467,Iberia,US,86.05,clear sky,29.9502,-91.7507,65,0,10.36
1468,Beaver Falls,US,73.35,clear sky,40.752,-80.3192,13,0,3.44
1469,Rantoul,US,78.82,scattered clouds,40.3084,-88.1559,61,40,20.71
1470,Antsla,EE,36.84,few clouds,57.8256,26.5406,75,18,3.69
1471,Katakwi,UG,64.72,broken clouds,1.8911,33.9661,94,76,3.09
1472,Maxixe,MZ,67.33,light rain,-23.8597,35.3472,91,51,5.97
1473,Qandala,SO,83.8,scattered clouds,11.472,49.8728,65,44,2.08
1474,Avila,ES,55.65,broken clouds,40.5833,-5.0,56,57,2.82
1475,Vassouras,BR,58.37,few clouds,-22.4039,-43.6625,97,16,1.79
1476,Myre,NO,42.75,light rain,69.1036,15.9492,95,100,16.51
1477,Amsterdam,NL,57.87,clear sky,52.374,4.8897,73,0,4.61
1478,Angouleme,FR,62.92,clear sky,45.65,0.15,64,0,2.3
1479,Dorado,PR,82.29,scattered clouds,18.4588,-66.2677,90,26,5.12
1480,Saint-Prosper,CA,52.27,clear sky,46.2117,-70.4811,60,0,5.61
1481,Neyshabur,IR,57.52,clear sky,36.2133,58.7958,67,5,3.89
1482,Aras,ES,48.61,clear sky,42.5617,-2.356,82,0,1.14
1483,Bulungu,CD,71.8,light rain,-4.55,18.6,95,61,0.98
1484,Secunda,ZA,41.32,clear sky,-26.55,29.1667,95,0,2.89
1485,Bertoua,CM,67.86,overcast clouds,4.5833,13.6833,93,99,2.28
1486,Oktyabrskiy,RU,48.4,overcast clouds,54.4815,53.471,78,100,7.38
1487,Chalus,IR,58.46,broken clouds,36.655,51.4204,94,75,2.3
1488,Miandoab,IR,48.58,clear sky,36.9694,46.1027,66,10,4.36
1489,Marakkanam,IN,84.02,heavy intensity rain,12.2,79.95,74,100,7.78
1490,Contai,IN,81.84,overcast clouds,21.7786,87.7536,79,100,7.56
1491,Zarate,AR,59.85,overcast clouds,-34.0981,-59.0286,83,100,1.99
1492,Karpathos,GR,60.76,clear sky,35.507,27.2132,82,9,20.71
1493,Camacupa,AO,64.74,overcast clouds,-12.0167,17.4833,61,85,3.62
1494,Balkhash,KZ,53.94,overcast clouds,46.844,74.9804,43,94,21.25
1495,Sao Luis Do Quitunde,BR,76.44,overcast clouds,-9.3183,-35.5611,85,100,3.91
1496,Dalbandin,PK,84.81,clear sky,28.8947,64.4101,11,0,7.02
1497,Bacalar,MX,86.11,broken clouds,18.6667,-88.3833,70,75,6.91
1498,Maturin,VE,80.35,overcast clouds,9.75,-63.1767,69,86,8.48
1499,Wilmington,US,66.11,clear sky,34.2257,-77.9447,46,0,6.91
1500,Canico,PT,74.03,few clouds,32.6333,-16.85,31,20,12.66
1501,Vila Frescainha,PT,63.64,broken clouds,41.5385,-8.6397,82,57,2.66
1502,Nokaneng,BW,57.74,clear sky,-19.6667,22.2667,35,0,5.37
1503,Neufchateau,FR,55.94,few clouds,48.35,5.7,88,12,1.12
1504,Clarence Town,AU,69.82,broken clouds,-32.5833,151.7833,76,75,1.59
1505,Bouar,CF,67.26,overcast clouds,5.934,15.596,87,90,1.79
1506,El Alto,PE,64.06,scattered clouds,-4.2714,-81.2147,84,43,16.24
1507,Wattegama,LK,77.07,overcast clouds,6.7989,81.4808,81,100,7.61
1508,Melfi,IT,47.5,overcast clouds,40.9965,15.6514,89,86,2.39
1509,Mizan Teferi,ET,60.85,overcast clouds,6.9833,35.5833,96,97,2.42
1510,Polis,CY,58.82,clear sky,35.0367,32.4264,67,0,5.7
1511,Farsund,NO,49.95,light rain,58.0948,6.8047,100,100,8.19
1512,Kemin,KG,57.85,scattered clouds,42.7846,75.6892,89,40,5.86
1513,Shu,KZ,63.23,overcast clouds,43.5983,73.7614,76,96,10.13
1514,San Ramon,US,60.82,clear sky,37.7799,-121.978,49,0,19.57
1515,Sabang,ID,84.2,overcast clouds,5.8933,95.3214,75,97,12.84
1516,Rincon,US,69.76,clear sky,32.296,-81.2354,46,0,6.91
1517,Virginia Beach,US,60.06,overcast clouds,36.8529,-75.978,47,100,25.32
1518,Evans,US,73.6,clear sky,33.5337,-82.1307,56,0,6.91
1519,Kpandu,GH,77.54,light rain,6.9954,0.2931,89,100,3.04
1520,Santiago De Cao,PE,62.73,fog,-7.9589,-79.2392,88,100,5.75
1521,Kosovo Polje,XK,49.96,clear sky,42.6394,21.0961,71,0,1.14
1522,Pitlochry,GB,48.92,overcast clouds,56.7051,-3.7343,93,88,3.56
1523,Canaries,ES,62.56,clear sky,28.0,-15.5,78,0,10.36
1524,Lancaster,US,69.03,clear sky,40.2504,-76.2499,29,0,5.75
1525,Ryki,PL,41.83,scattered clouds,51.6257,21.9327,46,28,6.87
1526,Concepcion,CL,55.2,mist,-36.827,-73.0498,100,75,5.75
1527,Bagepalli,IN,77.74,moderate rain,13.7847,77.7931,73,100,17.0
1528,Mungaa,TZ,57.99,scattered clouds,-4.9667,34.8833,84,38,5.01
1529,Mendi,PG,70.56,moderate rain,-6.1761,143.6513,55,78,1.86
1530,South River,US,66.72,clear sky,40.4465,-74.386,31,1,5.99
1531,Severnyy,RU,39.24,clear sky,50.677,36.5532,56,0,6.71
1532,Ashqelon,IL,66.09,clear sky,31.6693,34.5715,81,0,8.32
1533,Ler,SS,77.65,broken clouds,8.3018,30.1418,69,78,4.9
1534,Moroni,KM,79.5,scattered clouds,-11.7022,43.2551,81,35,13.44
1535,Tokmak,UA,44.78,few clouds,47.2514,35.7058,84,19,7.92
1536,Bridgetown,BB,81.09,scattered clouds,13.1,-59.6167,74,40,11.5
1537,Namanyere,TZ,56.93,scattered clouds,-7.5167,31.05,89,40,5.28
1538,Senneterre,CA,60.96,overcast clouds,48.3835,-77.2328,37,85,7.56
1539,Kapuskasing,CA,69.89,overcast clouds,49.4169,-82.4331,17,100,23.02
1540,Hvide Sande,DK,50.09,overcast clouds,56.0045,8.1294,87,100,13.18
1541,Taormina,IT,60.03,few clouds,37.8536,15.2885,78,13,3.33
1542,Sapernoye,RU,37.65,scattered clouds,60.7167,29.9505,86,27,5.23
1543,Shakawe,BW,56.68,clear sky,-18.3667,21.85,35,0,3.85
1544,Shambu,ET,55.24,overcast clouds,9.5667,37.1,75,92,0.92
1545,Rock Sound,BS,76.84,clear sky,24.9,-76.2,75,1,15.03
1546,Tartagal,AR,62.69,overcast clouds,-22.5164,-63.8013,93,96,2.13
1547,Ubinskoye,RU,45.3,clear sky,55.3068,79.6802,57,4,4.45
1548,Valente,BR,69.21,broken clouds,-11.4122,-39.4619,89,65,8.37
1549,Cachoeira Do Sul,BR,59.27,few clouds,-30.0392,-52.8939,93,20,4.5
1550,Benton Harbor,US,77.65,clear sky,42.1167,-86.4542,43,0,17.27
1551,Panaci,RO,46.9,light rain,47.2667,25.3833,77,98,2.75
1552,Port Shepstone,ZA,63.12,scattered clouds,-30.7414,30.455,81,41,4.79
1553,Beni,CD,61.97,scattered clouds,0.5,29.4667,92,45,2.33
1554,Zabol,AF,67.01,clear sky,32.25,67.25,20,0,4.79
1555,Shurugwi,ZW,54.48,clear sky,-19.6702,30.0059,88,1,3.0
1556,Alcudia,ES,60.19,clear sky,39.8532,3.1214,72,0,1.1
1557,Ust-Kan,RU,36.64,clear sky,50.9276,84.761,59,0,0.98
1558,Manali,IN,82.49,very heavy rain,13.1667,80.2667,92,100,5.53
1559,Muyezerskiy,RU,33.31,scattered clouds,63.9333,31.65,83,40,8.03
1560,Miquelon,PM,41.83,broken clouds,47.0975,-56.3814,64,67,3.62
1561,Vytegra,RU,31.75,clear sky,61.0064,36.4481,76,2,2.75
1562,Lebowakgomo,ZA,50.9,clear sky,-24.2,29.5,83,0,3.33
1563,Banyo,CM,66.43,overcast clouds,6.75,11.8167,92,100,3.67
1564,Yondo,CO,80.4,broken clouds,7.0062,-73.9097,88,76,2.64
1565,Uyovu,TZ,66.78,overcast clouds,-3.2833,31.5258,77,96,2.95
1566,Sandi,IN,85.12,clear sky,27.3,79.95,39,0,7.36
1567,Ornskoldsvik,SE,34.75,overcast clouds,63.2909,18.7153,100,100,1.14
1568,Formosa Do Rio Preto,BR,73.58,broken clouds,-11.0483,-45.1931,47,75,1.23
1569,Mantua,IT,61.84,clear sky,45.1667,10.7833,84,8,1.99
1570,Rumford,US,63.43,clear sky,44.5537,-70.5509,69,0,2.01
1571,Oksfjord,NO,35.67,light snow,70.2396,22.3479,99,100,0.94
1572,Wladyslawowo,PL,43.93,scattered clouds,54.7909,18.4009,67,47,9.4
1573,Mala Tokmachka,UA,43.41,scattered clouds,47.5356,35.8929,80,30,7.65
1574,Cumana,VE,79.11,broken clouds,10.4635,-64.1775,85,83,12.06
1575,Mwene-Ditu,CD,67.64,few clouds,-7.0,23.45,81,13,2.35
1576,Port Loko,SL,77.02,light rain,8.7667,-12.7833,92,77,1.34
1577,Skibbereen,IE,54.1,overcast clouds,51.55,-9.2667,83,100,17.58
1578,Ismailia,EG,64.72,clear sky,30.6043,32.2723,74,0,7.72
1579,Novi Pazar,RS,49.17,scattered clouds,43.1367,20.5122,84,44,3.71
1580,Donskoye,RU,51.93,scattered clouds,45.4552,41.9741,83,27,13.02
1581,Kudahuvadhoo,MV,84.24,overcast clouds,2.6708,72.8944,79,100,21.77
1582,Mumbwa,ZM,59.99,clear sky,-14.9783,27.0619,64,10,1.41
1583,Noyabrsk,RU,36.79,overcast clouds,63.1994,75.4507,94,97,10.65
1584,Puerto Cabezas,NI,80.22,scattered clouds,14.0351,-83.3888,80,38,8.52
1585,Rubio,VE,76.05,overcast clouds,7.7013,-72.3557,93,98,4.29
1586,Aden,YE,83.93,clear sky,12.7794,45.0367,72,3,9.08
1587,Cananeia,BR,69.13,broken clouds,-25.0147,-47.9267,83,67,5.57
1588,Hemsedal,NO,40.28,light rain,60.8629,8.5534,73,100,5.73
1589,Nahrin,AF,63.86,scattered clouds,36.0649,69.1334,69,35,2.89
1590,Uige,AO,69.03,broken clouds,-7.6087,15.0613,83,51,0.94
1591,Uyuni,BO,43.84,clear sky,-20.4597,-66.825,17,2,10.92
1592,Nowy Targ,PL,49.41,overcast clouds,49.4778,20.0323,90,99,2.48
1593,Arivonimamo,MG,57.25,clear sky,-19.0167,47.1833,96,0,2.86
1594,Svetlogorsk,BY,38.14,few clouds,52.6333,29.7333,69,12,5.53
1595,Chulym,RU,43.88,clear sky,55.0997,80.9572,49,3,4.7
1596,Tunceli,TR,50.58,broken clouds,39.1083,39.5471,75,78,3.89
1597,Ndende,GA,74.8,overcast clouds,-2.4008,11.3581,97,96,0.58
1598,Jaque,PA,81.68,light rain,7.5175,-78.1703,84,100,3.78
1599,Shirgaon,IN,81.93,broken clouds,19.7,72.7,79,56,8.08
1600,Imeni Babushkina,RU,36.19,overcast clouds,59.7573,43.1285,75,100,10.96
1601,Road Town,VG,80.69,few clouds,18.4167,-64.6167,83,20,6.91
1602,Plast,RU,50.41,overcast clouds,54.3691,60.8136,43,95,14.07
1603,Rognan,NO,42.94,light rain,67.0953,15.3878,86,100,7.29
1604,Uhlove,UA,51.93,scattered clouds,44.8215,33.6045,67,25,3.15
1605,Baltasi,RU,50.54,overcast clouds,56.3462,50.2062,60,100,7.23
1606,Abadiania,BR,65.32,scattered clouds,-16.2042,-48.7069,51,37,3.83
1607,Podenii Noi,RO,55.29,overcast clouds,45.1167,26.1667,78,97,3.76
1608,Nacimiento,CL,56.44,overcast clouds,-37.5,-72.6667,77,97,5.39
1609,New Castle,US,72.68,clear sky,41.0037,-80.347,19,0,3.44
1610,Warmbad,NA,59.43,scattered clouds,-28.45,18.7333,26,46,10.33
1611,Moyeuvre-Grande,FR,57.88,scattered clouds,49.2517,6.0475,82,37,2.35
1612,Cansahcab,MX,86.88,clear sky,21.1667,-89.1,57,8,10.71
1613,Zhanaozen,KZ,53.65,overcast clouds,43.3,52.8,76,100,24.74
1614,Ereymentau,KZ,48.04,overcast clouds,51.6199,73.1033,55,99,13.89
1615,Japura,ID,76.6,broken clouds,-0.3167,102.35,95,69,1.99
1616,Belyy,RU,31.77,clear sky,55.8402,32.9419,76,6,4.54
1617,Jos,NG,69.39,overcast clouds,9.9167,8.9,84,97,5.64
1618,Funadhoo,MV,85.03,overcast clouds,6.15,73.2667,72,100,19.86
1619,Keflavik,IS,41.43,clear sky,64.0049,-22.5624,81,0,19.57
1620,Villa Maria,AR,64.92,broken clouds,-32.4075,-63.2402,57,76,7.76
1621,Pabbi,PK,75.88,few clouds,34.0106,71.7989,33,17,2.8
1622,Balad,IQ,71.38,clear sky,34.0164,44.1453,26,3,8.08
1623,Najran,SA,75.85,clear sky,17.4924,44.1277,25,1,3.33
1624,Lundazi,ZM,60.24,broken clouds,-12.2929,33.1782,71,74,5.61
1625,Lubango,AO,61.47,broken clouds,-14.9172,13.4925,44,52,3.04
1626,Mirandopolis,BR,69.1,clear sky,-21.1336,-51.1017,63,5,7.65
1627,Borovskoy,KZ,54.45,overcast clouds,53.8,64.15,37,97,16.71
1628,Zimmi,SL,74.03,moderate rain,7.3153,-11.3061,97,80,5.21
1629,Stoenesti,RO,54.97,overcast clouds,45.25,25.1667,87,98,3.22
1630,Tourlaville,FR,58.42,clear sky,49.6383,-1.5664,82,0,8.05
1631,Sfantu Gheorghe,RO,51.26,broken clouds,45.8667,25.7833,94,63,2.15
1632,Nokha,IN,84.7,clear sky,27.6,73.4167,24,1,11.14
1633,Abomey,BJ,72.27,light rain,7.1829,1.9912,93,75,6.42
1634,Strzelce Krajenskie,PL,48.92,scattered clouds,52.8773,15.5298,75,42,7.7
1635,Boca Do Acre,BR,76.17,broken clouds,-8.7522,-67.3978,89,72,1.1
1636,Borazjan,IR,74.75,clear sky,29.2666,51.2159,29,0,4.52
1637,Marigot,MF,80.74,few clouds,18.0667,-63.0833,78,20,9.22
1638,Konevo,RU,31.75,clear sky,62.1215,39.3192,84,6,2.62
1639,Maniwaki,CA,68.38,scattered clouds,46.3834,-75.966,19,49,4.61
1640,Corinto,GR,56.41,clear sky,37.9407,22.9573,49,1,2.21
1641,Rosehearty,GB,52.29,broken clouds,57.697,-2.1132,85,77,12.64
1642,Pozzallo,IT,56.05,few clouds,36.7305,14.8499,87,16,10.0
1643,Turkan,AZ,57.38,clear sky,40.3639,50.215,77,0,4.61
1644,Casablanca,MA,62.62,few clouds,33.5928,-7.6192,68,11,5.06
1645,Arandis,NA,70.93,clear sky,-22.4167,14.9667,28,0,4.25
1646,Takab,IR,41.79,clear sky,36.4009,47.1133,74,10,2.13
1647,Akureyri,IS,39.13,overcast clouds,65.6835,-18.0878,87,100,20.71
1648,Seidu,SL,70.92,overcast clouds,9.0167,-10.6,95,100,4.07
1649,Levanger,NO,48.25,overcast clouds,63.7464,11.2996,83,100,1.92
1650,Aasiaat,GL,25.21,overcast clouds,68.7098,-52.8699,90,100,19.28
1651,Vagur,FO,46.08,heavy intensity rain,61.4732,-6.8119,95,94,16.15
1652,Numan,NG,80.08,overcast clouds,9.4667,12.0333,65,93,7.58
1653,Haileybury,CA,68.58,overcast clouds,47.449,-79.6373,52,87,5.66
1654,Lyubinskiy,RU,47.88,broken clouds,55.1542,72.6925,55,81,7.54
1655,Kahramanmaras,TR,44.65,scattered clouds,38.0,37.0,69,35,5.86
1656,Masunga,BW,56.55,clear sky,-20.6246,27.4488,32,0,5.75
1657,Kisiwani,TZ,67.96,broken clouds,-4.1333,37.95,94,51,1.5
1658,Palma Di Montechiaro,IT,57.31,overcast clouds,37.1926,13.765,81,97,4.92
1659,Rafai,CF,68.74,overcast clouds,4.95,23.9167,99,100,2.35
1660,Conceicao Do Castelo,BR,56.97,broken clouds,-20.3683,-41.2439,97,52,1.86
1661,Zabid,YE,85.12,few clouds,14.1951,43.3152,63,17,4.27
1662,Yafran,LY,57.69,broken clouds,32.0633,12.5286,62,79,3.78
1663,Eskil,TR,50.29,scattered clouds,38.4017,33.4131,61,36,8.19
1664,Kalabo,ZM,61.48,clear sky,-14.97,22.6814,44,0,5.82
1665,Cap-Aux-Meules,CA,41.02,few clouds,47.3821,-61.8597,75,20,5.75
1666,Galiakot,IN,88.83,broken clouds,23.5167,74.0,25,55,8.66
1667,Point Pleasant,US,62.2,overcast clouds,40.0832,-74.0682,50,100,10.36
1668,Camocim,BR,75.72,overcast clouds,-2.9022,-40.8411,92,100,3.13
1669,Campoverde,PE,83.89,broken clouds,-8.4753,-74.8058,68,74,2.1
1670,Sivas,TR,36.23,scattered clouds,39.7916,37.0019,100,40,9.22
1671,Kirovsk,UA,39.81,few clouds,48.6375,38.6428,77,14,8.5
1672,Leon,MX,91.45,scattered clouds,21.1167,-101.6667,42,26,3.36
1673,Arvi,IN,89.1,overcast clouds,20.9833,78.2333,20,100,2.98
1674,Dangriga,BZ,82.09,overcast clouds,16.9692,-88.2321,84,93,13.06
1675,Dunda,TZ,62.26,few clouds,-8.1167,34.25,88,12,2.62
1676,Eurajoki,FI,41.02,overcast clouds,61.2,21.7333,79,87,10.25
1677,Barcelos,PT,63.84,broken clouds,41.5388,-8.6151,81,60,1.7
1678,Mmabatho,ZA,44.56,clear sky,-25.85,25.6333,87,0,4.61
1679,Ano Poroia,GR,52.99,overcast clouds,41.2833,23.0333,82,90,2.06
1680,Rio De Janeiro,BR,73.36,few clouds,-22.9028,-43.2075,70,20,6.91
1681,Chipiona,ES,70.02,clear sky,36.7366,-6.437,46,0,12.66
1682,Keuruu,FI,41.81,overcast clouds,62.2667,24.7,83,86,6.15
1683,Vilani,LV,34.66,few clouds,56.5525,26.9245,66,17,1.34
1684,Rybinsk,RU,34.14,scattered clouds,58.0446,38.8426,88,40,8.37
1685,Andros Town,BS,77.77,scattered clouds,24.7,-77.7667,74,37,16.93
1686,Umea,SE,38.91,clear sky,63.8284,20.2597,93,0,4.61
1687,Apac,UG,64.65,broken clouds,1.9756,32.5386,97,61,3.69
1688,Vad,RU,36.81,light rain,55.5301,44.2114,97,100,15.3
1689,Canutama,BR,77.63,heavy intensity rain,-6.5339,-64.3831,87,87,2.8
1690,Pechenga,RU,36.63,overcast clouds,69.5259,31.1703,97,97,17.13
1691,Minab,IR,77.47,clear sky,27.1467,57.0801,65,0,0.94
1692,Daulatpur,PK,84.42,clear sky,26.5015,67.9706,57,1,7.65
1693,Chardara,KZ,67.05,light rain,41.2547,67.9692,81,100,8.1
1694,Dori,BF,89.37,clear sky,14.0354,-0.0345,6,5,9.86
1695,Veisiejai,LT,38.73,broken clouds,54.1,23.7,71,79,3.27
1696,Oume,JP,62.01,clear sky,35.7839,139.2431,57,0,8.05
1697,Bonfim,BR,79.97,overcast clouds,3.0833,-59.95,75,99,3.71
1698,Mangrol,IN,81.18,broken clouds,21.1167,70.1167,79,84,13.94
1699,Rameswaram,IN,86.52,moderate rain,9.2833,79.3,74,100,11.05
1700,Pathalgaon,IN,73.51,clear sky,22.5667,83.4667,83,4,5.53
1701,Khakhea,BW,54.05,clear sky,-24.6895,23.494,40,0,4.18
1702,Jhansi,IN,87.64,clear sky,25.4333,78.5833,32,0,5.64
1703,Yura,PE,55.92,clear sky,-16.2522,-71.6797,19,0,5.75
1704,Itapetinga,BR,68.43,broken clouds,-15.2489,-40.2478,90,78,4.54
1705,Mwingi,KE,64.45,scattered clouds,-0.9344,38.0601,87,31,2.3
1706,Nicoya,CR,81.9,broken clouds,10.1483,-85.452,77,65,4.18
1707,Floro,NO,48.96,light intensity shower rain,61.5996,5.0328,61,100,25.32
1708,Aksum,ET,67.35,broken clouds,14.1245,38.7244,38,69,3.58
1709,Neringa,LT,45.0,scattered clouds,55.3719,21.0647,73,35,11.61
1710,Bella Union,UY,63.73,overcast clouds,-30.2752,-57.6007,79,100,3.13
1711,Lokosovo,RU,45.88,few clouds,61.1333,74.8167,79,12,6.42
1712,Sandusky,US,64.36,clear sky,41.3501,-83.1332,61,7,10.71
1713,Oriximina,BR,74.46,overcast clouds,-1.7656,-55.8661,96,96,0.16
1714,Manaus,BR,79.3,clear sky,-3.1019,-60.025,89,0,2.3
1715,El Sauce,NI,81.75,overcast clouds,12.8869,-86.539,76,100,3.96
1716,Ilabaya,PE,65.03,clear sky,-17.4208,-70.5133,56,6,1.28
1717,Lasa,IT,52.68,broken clouds,46.6166,10.7002,92,56,0.56
1718,Agvali,RU,39.97,broken clouds,42.5385,46.1197,89,77,3.8
1719,Shakhtinsk,KZ,49.5,overcast clouds,49.71,72.5872,47,100,17.81
1720,Edgewater,US,70.12,scattered clouds,28.9889,-80.9023,68,40,14.97
1721,Atrauli,IN,85.08,clear sky,28.0333,78.2833,36,1,6.4
1722,Tovarkovo,RU,34.23,scattered clouds,54.6762,35.9386,74,30,8.21
1723,Isla Mujeres,MX,82.45,clear sky,21.2311,-86.731,80,5,12.88
1724,Alakurtti,RU,35.38,overcast clouds,66.9672,30.3491,97,100,10.25
1725,Linhares,BR,69.8,scattered clouds,-19.3911,-40.0722,74,34,6.02
1726,Ust-Tsilma,RU,27.37,overcast clouds,65.441,52.1498,93,100,0.56
1727,Alvaraes,BR,74.82,broken clouds,-3.2208,-64.8042,96,70,2.42
1728,Dezful,IR,71.08,clear sky,32.3811,48.4058,23,0,3.29
1729,La Palma,US,71.87,few clouds,33.8464,-118.0467,44,20,17.27
1730,Kongoussi,BF,88.83,few clouds,13.3258,-1.5347,8,16,3.36
1731,Boat Of Garten,GB,49.23,broken clouds,57.2491,-3.759,82,67,9.62
